"cod_mun","Municipio","pobreza_monetaria","varianza_pobreza","pct_indigena_2024","pct_afro_2024","pct_menores15_2024","indice_envejecimiento_2024","categoria_617","cat_ruralidad","extension","densidad_2024","var_intercensal","idf_2024","cobertura_educ_2024","desercion_2024","analfabetismo_2018","analfabetismo_rural_2018","saber11_mate_2022","saber11_lectura_2022","empresas_formales_2016","pct_ocupados_form_2016","pct_primario_2023","pct_secundario_2023","pct_terciario_2023","peso_relativo_2023","tasa_mortalidad_2020","mort_materna_2020","mort_infantil_1a_2020","cobertura_pentavalente_2020","bajo_peso_2020","control_prenatal_4_2020","promedio_prenatales_2020","mort_infantil_5a_2020","mort_eda_2020","mort_ira_2020","mort_desnutricion_2020","fecundidad_15_19_2020","mort_neonatal_2020","partos_calificados_2020","tasa_hurto_2019","tasa_homicidios_2019","tasa_extorsion_2019","tasa_violencia_intra_2019","recaudo_predial_2020","pct_predios_urb_2022","pct_predios_rur_2022","acueducto_2018","alcantarillado_2018","energia_2018","internet_2018","iica_2023","dist_popayan_km","dist_cali_km","dist_capital_km","dist_carretera_km","snap_km","aislado_vial","pdet","pob_total","pct_rural","pct_urbano","tasa_dependencia","pct_sisben_A","coca_pct_territorio","desplaz_tasa_1000","victimas_tasa_1000","cotizantes_tasa_1000","pagos_admin_pc","pagos_educacion_pc","pagos_salud_pc","pagos_serv_publicos_pc","pagos_total_pc","ingresos_pc","ingresos_corrientes_pc","ingresos_tributarios_pc","ingresos_no_trib_pc","transferencias_pc","sgp_pc","recursos_capital_pc","valor_agregado_pc","predios_pc","avaluo_promedio","pct_contributivo","pct_subsidiado","pct_excepcion"
"19548","Piendamó - Tunía",0.347038916776648,5.11115285652735e-06,18.35,1.73,22.68,70.1,"6","Intermedio",171,257.08,14,50.7,88.76,2.78,7.7,8.75,48.21,49.73,71.83,4.45,32.1682447115036,8.00218356434648,59.8295717241499,2.2748474779802,5.93,0,18.76,86.32,9.65,81.61,5.59,10.27,0,0,0,65.01,6.16,93.22,217.59,14.51,31.43,14.51,2.04,37.66,62.34,93.32,40,95.04,6.59,2,27.3807996280601,76.2526307521084,27.3807996280601,43.4154,0.0860873377877904,0,1,42676,66.18,33.82,51.91,39.7506795388509,3.40350877192982,1.17161870840754,19.4723029337332,29.5013590777018,8967779.43931015,0,0,0,9041303.08016215,1652414.81638392,1542196.75902146,152085.23331615,1390111.52570531,1331512.08051364,655678.481558722,110218.057362452,0.0137165484830382,0.403271159433874,9.57321208599651,16.0196317743904,82.7728582928666,1.207509932743
"19573","Puerto Tejada",0.245146463189562,3.87702183003944e-06,0.03,96.08,22.84,58.03,"5","Ciudades y aglomeraciones",92,484.89,-6.11,48.5,103.18,2.29,3.4,2.71,43.41,47.43,108.42,16.49,7.67623718415757,44.5173486582438,47.8064141575987,4.03655097767007,7.42,0,12.8,99.19,12.38,87.46,5.96,12.86,0,31.76,0,66.34,6.43,99.84,830.77,136.86,19.21,86.44,5.03,81.79,18.21,96.97,94.05,99.77,18.51,13,90.9246245654447,22.0147750398195,90.9246245654447,114.0392,0.0137685802829122,0,0,43471,14.15,85.85,46.77,34.8784246969244,0,1.05817671551149,26.3163948379379,108.003036507097,9008683.50097766,0,0,0,9117821.78482207,1513493.15042212,1402333.11276483,413588.379379356,988744.733385475,953810.79873939,487075.471187688,111160.037657289,0.0238939019063658,0.316509857146143,29.0481946362381,57.6671684738076,40.522514625455,1.81031690073747
"19585","Puracé",0.415306428882595,4.23153852069058e-05,76.67,0.16,25.64,46.99,"6","Rural disperso",783,23.78,15.38,49.1,70.2,3.44,6.67,6.87,47.11,48.48,0,2.61,24.2313912796396,8.39976043296026,67.3688482874001,0.649127361962898,4.55,0,22.57,64.22,6.84,76.44,5.38,10.36,0,0,0,48.45,5.18,90.67,51.66,5.74,22.96,45.92,0.62,30.89,69.11,24.04,22.45,93.27,0.6,1,32.5800693536765,125.954736462765,32.5800693536765,51.8569,6.17740734432588,0,0,18062,91.22,8.78,51.92,20.3465839884841,0,0.166094563171299,17.9382128225003,13.3661831469383,9669184.08841767,0,0,0,9800257.87282693,2046287.25373713,1813353.91850293,87937.5020484996,1725416.41645443,1677166.04434725,1005775.90388661,232933.335234193,0.00924784077191173,0.14195548665707,11.5805304212168,6.46049830975335,93.0574683861275,0.482033304119194
"19622","Rosas",0.449638514692912,4.34206736289341e-05,6.18,1.9,20.42,97.23,"6","Intermedio",130,94.39,-9.4,44,69.71,2.6,9.74,10.47,49.09,50.86,0,3.24,30.0654072936854,8.23804923052359,61.696543475791,0.52060213882263,3.81,0,25,81.48,7.78,81.32,5.81,21.98,0,0,0,34.17,21.98,96.7,226.19,8.7,69.6,69.6,2.86,11.76,88.24,46.37,14.4,96.42,0.74,23,30.0348588563187,129.789851034793,30.0348588563187,42.0822,0.254896302746889,0,0,12028,91.36,8.64,54.52,56.9005653475224,40.0538461538462,0.83139341536415,58.5300964416362,22.3994013967409,9268691.84078816,0,0,0,9485050.10242767,1878678.07116728,1821689.80212837,96419.321333555,1725270.48079481,1704178.21208846,991107.074077153,56988.2690389092,0.0111375276233058,0.403724642500831,4.6686902800659,7.59047720721682,90.8188320700331,1.59069072275008
"19693","San Sebastián",0.408009756402383,3.37676455267569e-05,37.19,0.06,20.35,81.27,"6","Rural disperso",389,30.23,-14.6,48.5,51.96,2.25,8.56,8.89,45.74,45.89,0,2.53,42.0537271646929,8.29148115819132,49.6547916771158,0.484832865043343,5.97,0,25.23,75.63,16.22,75.68,4.86,13.51,0,162.87,0,38.38,0,93.24,18.18,9.09,18.18,0,0.28,11.67,88.33,59.39,22.81,92.43,0.7,2,69.7609392077036,172.5900560252,69.7609392077036,128.9931,1.50549061117973,0,0,10813,95.1,4.9,48.29,23.8879126976787,0,0.18496254508462,18.5887357810043,21.3243318228059,11720347.0461482,0,0,0,11971164.4604643,2293501.00369925,2083483.68815315,56864.4951447332,2026619.19300842,2014049.53121243,1061696.14612041,210017.315546102,0.0115377762894111,0.740220105428651,11.1141029485257,4.44962143273151,93.9196272568433,1.63075131042516
"19698","Santander de Quilichao",0.247097867528779,1.85295100452764e-06,27.48,23.51,22.98,59.26,"4","Intermedio",444,265.84,37.57,48.5,96.82,3.48,4.29,6.04,48.55,50.9,111.95,17.22,17.8953220152518,40.8608286240632,41.243849360685,10.8556468842738,5.51,129.2,18.2,79.62,7.43,85.19,5.8,6.46,0,0,0,64.95,2.58,91.99,449.95,93.03,20.57,155.65,2.41,49.97,50.03,82.66,54.4,97.24,22.5,21,58.2552145903316,46.8006714386008,58.2552145903316,78.123,0.012106765668053,0,1,126198,53.6,46.4,48.19,31.5472511450261,35.454954954955,1.58481116974912,34.8420735669345,81.6184091665478,8159694.26599471,0,0,0,8212629.19337866,1482631.30061491,1303106.50038035,232483.527678727,1070622.97270163,1048566.83722404,505545.569929793,179524.800234552,0.0221349987302238,0.316986006117371,29.6526438017149,35.02791230396,62.7706681817772,2.20141951426278
"19701","Santa Rosa",0.518069808102902,4.32900450457725e-05,25.3,0.65,26.71,51.72,"6","Rural disperso",3009,1.89,-44.26,53.7,77.14,5.86,6.31,6.58,47.29,49.02,0,2.46,27.6753860477863,7.07480080273181,65.2498131494819,0.212655901490974,3.34,2941.18,20.38,39.08,9.09,66.67,4.41,0,0,0,0,48.39,0,91.18,18.68,0,74.71,18.68,1.45,14.51,85.49,20.09,19.24,82.32,0.79,4,100.097434539572,203.549546545158,100.097434539572,197.4415,13.7282174025118,0,0,5328,88.36,11.64,58.1,46.1148648648649,2.13592555666334,0.750750750750751,40.3528528528529,27.0589339339339,12249661.6595345,0,0,0,12652078.7552553,2889488.02909159,2889488.0289039,99677.1343843844,2789810.89451952,2756011.19688438,2011504.2118994,0.000187687687687688,0.0102704503849469,0.586148648648649,1.22698366954851,8.00441622964394,89.8978746894838,2.09770908087221
"19743","Silvia",0.594548828166253,1.61479385731399e-06,86.48,0.08,27.46,43.03,"6","Rural",582,69.42,20.6,49.5,69.99,2.42,10.02,11.15,43.95,45.3,0,4.78,6.95201022372553,8.60037472264886,84.4476150536256,1.19353302822851,4.41,230.41,16.35,57.26,7.37,63.95,4.42,20.74,0,0,0,52.37,9.22,74.88,23.86,5.3,23.86,37.12,1.2,56.04,43.96,34.61,19.35,90.27,3.7,12,33.6618383371012,86.4272367972265,33.6618383371012,62.6842,0.211657513144877,0,0,39887,89.47,10.53,55.92,4.2419836036804,0,1.00283300323414,29.9596359716198,22.1270087998596,9126883.71053225,0,0,0,9193444.96693158,1692574.15651716,1473143.01351317,64854.2836011733,1408288.729912,1335939.50577883,678720.356005716,219431.143003986,0.00769979803844426,0.152957103818287,15.9550057367645,5.70804472163941,92.9353605610324,1.3565947173282
"19760","Sotará Paispamba",0.42363483052891,2.18662120876093e-05,44.06,0.12,22.97,65.96,"6","Rural disperso",449,33.43,-11.19,54.2,48.91,2.08,5.43,5.54,46.94,48.22,0,1.65,40.122593119643,7.07480080273182,52.8026060776252,0.555442411601887,3.94,0,14.66,57.59,7.04,77.46,5.49,42.25,0,0,0,34.65,28.17,95.77,92.34,7.1,35.51,0,3.78,18.93,81.07,47.44,11.84,91.18,0.77,3,26.8575437004252,130.310752937434,26.8575437004252,40.3077,1.01963396984391,0,0,14596,97.01,2.99,51.68,22.1567552754179,0,0.274047684297068,10.8933954508084,12.0121951219512,2874427.68395451,0,0,0,2949755.90675528,2066799.37482872,1781150.16936147,166175.593929844,1614974.57543163,1591637.89318991,908447.150726226,285649.205467251,0.00979222646291797,0.404220334338175,8.45437457627119,5.43533475566392,93.8534999492025,0.711165295133597
"19780","Suárez",0.420860918532776,2.77817796371854e-05,24.9,54.05,26.52,48.27,"6","Rural",370,92.15,65.79,51.1,64.01,3.82,8.01,8.66,40.64,43.8,0,3.68,23.9408279215249,7.75635690270334,68.3028151757717,1.7231978154611,4.03,0,21.31,61.47,12.54,83.43,5.77,11.63,0,0,0,51.71,8.72,95.93,27.93,96.2,15.52,31.03,2.45,28.04,71.96,40.04,27.32,92.68,1.72,5,54.3025529906495,55.2462246420354,54.3025529906495,92.5932,0.0788100626727589,0,1,37158,81.65,18.35,54.81,32.1007589213628,427.267567567568,43.0593681037731,500.376769470908,10.1727757145164,6406316.20743851,0,0,0,6485736.12936649,1390121.04362452,1221459.8552667,111791.589213628,1109668.26605307,1064010.56165563,636463.948382583,168661.188357823,0.0119332591076548,0.236853436675817,15.5488183161004,5.45325779036827,93.6311210036422,0.915621205989478
"19785","Sucre",0.592260763101386,6.20822253712911e-05,0,0.2,21.76,69.34,"6","Rural",128,78.47,5.96,48.8,43.78,3.47,14.7,15.52,43.6,46,0,2.33,37.0076101321094,8.33833265117672,54.6540572167139,0.394548136045886,4.55,0,29.3,70.87,11.63,89.53,6.26,11.63,0,0,0,37.74,11.63,100,10.44,20.87,10.44,0,3.58,14.97,85.03,23.1,19.66,89.58,0.66,45,57.7220603908214,152.998345433796,57.7220603908214,111.425,0.206393736268664,0,0,9756,83.79,16.21,48.88,62.3411234112341,0,4.920049200492,109.368593685937,12.3687986879869,12143953.0761583,0,0,0,12420726.9548995,2702721.58845838,2286107.41605166,128597.268245182,2157510.14780648,2119058.26660517,1373859.5295203,416614.172406724,0.01040649476166,0.391758917589176,4.14387231815803,4.14878397711016,94.964234620887,0.886981402002861
"19807","Timbío",0.485298379279879,6.02941406788555e-06,3.41,0.5,21.48,77.38,"6","Intermedio",169,225.39,18.15,54.9,82.35,3.69,6.7,8.08,51.43,52.39,0,4.05,37.0385771081709,8.14071560408741,54.8207072877417,1.76432303080959,6.12,0,13.59,82.91,7.07,87.63,6.04,12.63,0,0,0,58.86,7.58,100,256.3,22.29,27.86,89.15,1.83,30.08,69.92,93.07,39.53,96.59,7.2,2,18.1676816564456,116.898931420303,18.1676816564456,19.4613,0.222594025074907,0,0,38572,59.97,40.03,50.49,24.2766773825573,10.8816568047337,1.78886238722389,28.077361816862,23.0911023540392,8375649.58267655,0,0,0,8456146.11122057,1515295.11407238,1477999.79319195,99400.1964637561,1378599.5967282,1333343.22023748,645615.117079747,37295.3208804314,0.011770155778371,0.382583220989319,19.9092261299722,12.6784713291786,86.1476572031523,1.17387146766907
"19809","Timbiquí",0.509420099635651,5.4328541593482e-06,17.91,81.36,38.01,19.81,"6","Rural disperso",2002,14.04,24.97,54.5,69.87,2.03,16.72,19.23,35.23,38.86,0,4.71,3.94789550347593,7.01360092293924,89.0385035735848,0.60950588044086,1.95,0,28.95,61.76,13.92,63.29,4.16,33.76,0,0,0,46.39,25.32,98.73,11.38,11.38,22.76,0,0.02,81.63,18.37,18.25,15.55,46.09,0.96,12,102.139954645437,128.040860230609,102.139954645437,563.4249,28.2235513104773,1,0,29010,76.94,23.06,76.46,41.4270941054809,153.435064935065,0.758359186487418,94.4846604619097,18.8927955877284,8718607.08593589,0,0,116582.985177525,8947301.97576698,1720771.08290245,1648224.6175112,59682.5387452603,1588542.07876594,1565804.11944157,939201.002412961,72546.4653912444,0.00540637836867941,0.0919338159255429,164.707401574803,3.85402759234535,94.5749888740543,1.57098353360036
"19821","Toribío",0.551408859073775,3.54494427126661e-05,98.21,0.09,27.84,35.01,"6","Rural",412,91.22,32.84,56.4,72.27,4.64,12.03,12.55,40.04,42.46,0,2.46,17.3738896952037,8.56086697701058,74.0652433277857,1.13173012895461,4.09,0,15.46,85.56,5.63,78,5.48,16.56,29.87,0,59.74,84.24,8.28,76.16,8.33,61.08,19.44,8.33,0.11,75.45,24.55,67.54,20.15,95.85,2.45,32,70.8405354368033,63.0140470290965,70.8405354368033,130.5653,0.399830007335912,0,1,39282,94.26,5.74,53.35,0.282572170459753,0,1.2473906623899,54.7069904790998,10.1827809174686,9016874.94753322,0,0,0,9084055.35907031,1648620.54034927,1482847.988468,75626.8390102337,1407221.14945777,1376291.67033247,706809.434575633,165772.551881269,0.00741353858284184,0.0252023827707347,247.267939393939,3.41413036875038,95.6806998359759,0.905169795273677
"19824","Totoró",0.590158497641813,3.11635716558037e-05,83.83,0.15,29.04,36.26,"6","Rural",384,69.22,40.9,42,63.86,3.49,7.47,7.71,42.8,45.67,0,3.61,30.3162391917824,8.52648455108005,61.1572762571375,0.807484559285414,2.73,0,21.94,61.76,6.21,75.33,5.12,22.8,77.34,38.67,0,55.47,3.26,88.6,71.61,3.98,47.74,79.56,1.06,16.83,83.17,12.35,11.01,89.28,1.68,1,22.9527595034676,101.540430007499,22.9527595034676,36.7271,0.203379043710969,0,0,27100,95.74,4.26,57.51,9.28782287822878,0,0.03690036900369,8.1549815498155,14.8922509225092,7960932.85295203,0,0,0,8060259.68516605,1777399.42180812,1416256.55369004,84899.4472324723,1331357.10645756,1293486.63723247,707701.419188192,361142.868118081,0.00766727784192391,0.18859778597786,17.2832107219722,5.14875287989582,94.2251828107783,0.626064309325854
"19845","Villa Rica",0.286909792264029,3.70439054774277e-06,0.07,94.31,22.5,53.99,"5","Ciudades y aglomeraciones",77,287.74,44.44,58.9,75.6,3.67,2.95,2.75,43.04,46.43,0,14.12,14.5314519669114,50.1176776289548,35.3508704041338,2.31772101817619,5.77,0,15.39,81.16,7.42,86.93,5.82,7.07,0,0,0,58.33,3.53,99.65,457.14,57.14,4.76,109.52,4.99,62.21,37.79,49.76,71.58,98.81,7.2,8,79.8907108527393,27.5413088021231,79.8907108527393,102.0215,0.0256523549020744,0,0,23298,32,68,44.53,34.0630097004035,0,0.557987810112456,18.2848313159928,59.2325521503992,13175488.7617821,0,0,0,13389795.788308,2513372.68804189,2117784.34749764,1159926.99338999,957857.354107649,923327.13121298,580958.596360203,395588.340544253,0.0255987514633689,0.362305777319942,16.6139936026537,40.1122221422919,59.5496726854183,0.338105172289763
"76001","Cali",0.236000150623116,8.58966344907078e-09,0.52,14.63,17.18,109.42,"Especial","Ciudades y aglomeraciones",552,4137.4,5.08,58.3,78.77,4.41,3.1,6,52.14,55.38,212.88,41.32,0.203164652549235,9.99592690811796,89.8009084393328,44.3927727711851,7.72,34.43,9.52,101.45,9.28,89.17,6.44,9.68,3.16,5.06,1.27,32,5.59,99.76,907.12,49.7,22.31,144.99,6.77,90.44,9.56,98.98,97.8,99.7,80,5,103.499692968292,0,0,134.3201,0.0113344266177766,0,0,2280171,2.31,97.69,43.84,9.89618761049062,0,2.55156301873851,2.76163498263946,284.639261704495,8570551.04800693,3467645.17099068,4199008.42758548,0,16485250.822462,2949074.05650103,2409744.66737714,1094736.31239148,1315008.35498566,1180276.75372198,701211.486038986,539329.389123886,0.026792100633468,0.32883060086283,105.571965830433,66.0226388554868,32.722503248702,1.25485789581114
"76020","Alcalá",0.324586690009205,4.77979144113419e-05,2.08,1.15,24.13,77.06,"6","Intermedio",64,232.66,-19.96,44.1,62.42,7.36,9.85,12.27,44.42,48.64,0,11.1,60.5952966653459,3.44748055443834,35.9572227802157,0.390846169574213,10.07,0,10.29,77,8.43,82.58,5.87,5.62,0,0,0,69.69,0,100,133.91,77.52,7.05,28.19,4.97,62.27,37.73,92.68,74.98,93.07,14.96,11,261.531633410963,167.056933305098,167.056933305098,329.9517,0.14491936717824,0,0,14381,25.6,74.4,59.54,34.0935957165705,0,0.556289548710104,6.67547458452124,104.779222585356,11848197.710799,0,0,0,12017287.5208956,2317721.13858563,1841438.96321535,365114.284333496,1476324.67888186,1423540.98511925,755797.444266741,476282.17537028,0.0374006099998596,0.307419511855921,33.9921578828319,23.6683238636364,75.4350142045455,0.896661931818182
"76036","Andalucía",0.170872931834585,1.16485459932782e-05,0.01,60.27,22.38,84.81,"6","Intermedio",162,142.15,23.71,54.9,63.28,6.42,4.65,7.33,47.76,52.26,0,6.72,31.2323434968607,8.87079833025959,59.8968581728797,0.378047202352879,8.41,0,11.67,55.83,5.99,90.42,6.73,11.98,0,0,0,28.03,5.99,99.4,62.18,22.21,44.41,26.65,4.54,59.25,40.75,96.16,78.52,99.22,24.89,5,192.195418818947,94.3913934451952,94.3913934451952,232.9012,0.0662760013070866,0,0,24590,20.67,79.33,56.06,20.2074013826759,0,0.244001626677511,4.83936559577064,31.1882879219195,7215871.49922733,0,0,0,7328255.62033347,1490816.25221635,1311029.57446116,389717.986213908,921311.588247255,873123.089385929,489243.016226108,179786.677755185,0.0211567722782531,0.383448556323709,27.9096415314455,39.2988355439318,60.2279095834112,0.473254872657077
"76041","Ansermanuevo",0.311294220007976,1.89001047931629e-05,1.35,1.04,26.34,62.33,"6","Intermedio",361,50.82,-15.68,42.4,67.57,7.18,9.43,12.28,48.94,51.24,0,4.39,49.5110998554234,3.52519125421824,46.9637088903583,0.407466638640174,7.16,0,10.26,74.07,6.22,89.12,6.41,10.36,0,66.14,0,73.01,5.18,98.45,46.11,69.17,0,80.7,5,61.56,38.44,78.05,74.8,98.96,11.66,21,265.975336597117,166.386544636109,166.386544636109,325.7594,0.424137846156929,0,0,17894,39.19,60.81,61.16,23.5665586230021,0,0.726500502961887,11.0651615066503,28.24019224321,11159777.0087739,0,0,0,11313008.0537052,1970031.72739466,1808539.91829664,274725.935453225,1533813.98284341,1498574.42528222,759416.907007936,161491.809098022,0.0313362147917207,0.348329048843188,34.146268249639,25.231495867255,74.2713318003853,0.497172332359704
"76054","Argelia",0.346746769918103,2.52678539360525e-05,5.98,1.15,25.49,75.44,"6","Intermedio",88,63.07,-19.36,48.6,68.89,6.35,12.86,15.19,41.23,45.03,0,4.11,65.9668726920249,3.45477990747483,30.5783474005003,0.140750292807748,6.95,0,16.58,69.33,4.65,83.33,5.58,23.26,0,0,0,34.48,0,95.35,19.02,19.02,19.02,95.09,3.67,47.82,52.18,76.1,58.66,98.61,11.35,6,253.558852520613,152.81139485049,152.81139485049,175.1367,0.194017443642683,0,0,5543,45.48,54.52,64.04,51.2177521197907,0,1.26285405015335,4.32978531481147,28.5044199891755,12694251.004871,0,0,0,13081543.4207108,2673226.76456792,2426155.37560888,210573.519033015,2215581.85657586,2176618.784954,1357603.98087678,247071.388959047,0.0349434949849912,0.360635035179506,22.9333766883442,14.3034568412337,84.0819706064997,1.61457255226661
"76100","Bolívar",0.191834135533459,1.38446724558904e-06,11.48,0.63,25.71,75.46,"6","Rural disperso",815,20.21,4.3,47.9,67.73,8.07,9.96,12.34,51.93,51.93,0,6.02,68.445324049678,4.28492825530276,27.2697476950192,0.472093972576845,6.43,0,14.17,99.26,3.7,82.09,5.61,7.41,0,0,0,48.19,7.41,98.52,31.59,31.59,12.64,101.09,3.37,43.94,56.06,84.77,66.73,92.9,10.02,8,211.994324869869,109.513522479766,109.513522479766,129.5657,0.00577925670928999,0,0,16071,69.49,30.51,66.28,18.8538361022961,14.3337423312883,2.05338809034908,33.1031049716881,30.9252691182876,9520695.63711032,0,0,66747.0736108518,9747699.30184805,1792711.68228486,1663329.13179018,202361.58303777,1460967.54875241,1426993.61159853,801081.60948292,129382.55049468,0.0404247614995261,0.545143426046917,13.9079568542404,18.912631397553,79.7863174220231,1.30105118042392
"76109","Buenaventura",0.583063980603387,3.52707181609414e-07,2.08,86.66,31.61,29.38,"2","Ciudades y aglomeraciones",6785,47.77,-6.27,46.6,62.94,3.31,6.95,15.54,43.19,46.96,80.58,11.12,0.604492581698355,7.86164321190376,91.5338642063979,4.39140731179406,5.48,90.56,24.71,38.46,9.24,66.88,4.67,23.09,10.82,16.22,5.41,58.22,12.68,96.36,228.57,35.78,38.36,64.48,4.56,93.95,6.05,73.17,60.96,90.8,28.05,29,135.376941879241,58.9185087555828,58.9185087555828,229.5106,14.6003053710223,0,1,328686,22.25,77.75,60.72,30.9398635780045,19.833161385409,20.6793109533111,298.719750765168,83.9286431426954,8924101.56414937,0,5841208.91992357,0,14980737.8883311,2625732.24330516,2546975.21972034,501634.453864783,2045340.76585556,1946933.57310016,1271575.16311008,78757.0235848196,0.0183858802093358,0.314951047504305,71.4879696676971,28.7966006466308,69.4660417921294,1.73735756123984
"76111","Guadalajara de Buga",0.171840563775675,1.38942696624482e-06,0.11,2.21,18.19,109.67,"2","Ciudades y aglomeraciones",873,153.14,9.11,53.3,74.06,4.91,3.02,6.09,54.65,56.93,252.81,31.49,7.65399775705423,44.3257517273897,48.020250515556,3.94864620784453,7.54,0,10.16,56.96,8.46,92.3,6.97,11,10.72,0,0,37.99,7.61,100,259.52,56.11,36.63,172.23,2.9,82.05,17.95,98.19,94.37,99.45,58.18,6,163.46001707427,72.9532220271111,72.9532220271111,230.433,2.16780113778065,0,0,132138,13.68,86.32,47.99,14.6876750064327,0,0.529749201592275,4.74503927711938,180.75860085668,15161259.6113684,0,0,0,15350006.3412417,2546011.32475896,2320799.93759554,670406.479241399,1650393.45835414,1552226.32111883,961293.842785573,225211.38716342,0.0411227742856858,0.311522801919206,87.5606129141969,57.8376847791363,40.4974878750036,1.66482734586008
"76113","Bugalagrande",0.166316423809804,8.16797279888317e-06,2.14,1.62,21.77,89.25,"5","Rural",429,60.89,12.58,61.8,67.28,5.56,6.83,10.03,47.61,50.9,0,13.66,26.6343859296687,47.9753896081101,25.3902244622212,1.16421353214467,7.19,0,13.22,57.27,7.37,88.95,6.36,10.53,0,0,0,34.35,5.26,100,135.25,53.28,28.69,28.69,5.49,42.24,57.76,88.08,78.44,97.26,27.06,8,199.9436812107,103.543236793564,103.543236793564,260.2351,1.83695140581634,0,0,25391,46.2,53.8,55.21,22.3504391319759,0,0.945216809105589,11.8939781812453,71.5312512307511,10896871.9925958,0,0,0,11079111.7967784,2008385.06628333,1811014.05690993,824908.142609586,986105.914300343,969681.164664645,498275.530778622,197371.0093734,0.0630978773030458,0.381237446339254,79.4664049586777,44.8484238090442,54.5623929902306,0.589183200725149
"76122","Caicedonia",0.374839473966334,8.20984977696509e-07,0.65,1.48,21.33,95.63,"6","Intermedio",165,179.37,-6.86,40.5,62.45,7.48,7.86,11.14,49.52,52.38,0,11.64,55.2611800353604,3.51523495027927,41.2235850143603,0.81639225648143,7.5,0,11.02,62.53,6.72,91.04,7.84,7.46,0,0,0,49.67,3.73,99.63,185.26,66.41,10.49,146.81,4.85,76.44,23.56,90.8,85.51,99.27,27.9,7,220.175503173762,129.138052314281,129.138052314281,289.3233,0.0761908107854363,0,0,30115,16.28,83.72,55.7,28.0591067574299,0,0.730532956998174,4.78167026398805,77.97874813216,9425416.85817699,0,0,0,9531615.32239748,1704190.66986552,1520979.95391001,265662.933222647,1255317.02068737,1202348.60620953,513668.294437988,183210.715955504,0.0373059342964024,0.317250539598207,31.0770682436676,27.4373855801815,70.6462041833833,1.91641023643517
"76126","Calima",0.198650799132813,1.17660047267234e-05,0.97,1.73,22.64,75.79,"6","Rural",930,20.88,16.5,50.6,73.42,4.76,5.27,6.54,52.89,55.82,0,7.8,21.5487111928821,3.55309947636143,74.8981893307565,0.429988025319125,5.91,531.91,11.05,80.23,7.98,89.89,6.31,10.64,0,0,0,44.04,5.32,99.47,137.58,55.03,38.52,55.03,4.54,55.84,44.16,85.35,69.93,98.56,19.31,3,164.727927866102,61.485564391843,61.485564391843,248.5996,4.9556290600839,0,0,19194,34.62,65.38,52.98,8.2577888923622,0.48494623655914,0.833593831405648,11.4619151818277,42.2788371366052,10528868.2792539,0,0,0,10700184.1241534,2274990.16536418,1989178.98166094,557608.951495259,1431570.03016568,1307560.86193602,711338.623580285,285811.183703241,0.0308285275661976,0.509482129832239,54.4448522343798,29.7281812973455,68.9604685212299,1.31135018142466
"76130","Candelaria",0.0843703325877526,3.53527934880891e-06,0.57,23.23,19.79,74.56,"2","Ciudades y aglomeraciones",303,310.57,30.63,63.3,102.37,5.09,3.58,3.46,49.4,52.71,126.53,8.23,19.4066643650319,36.5499481359915,44.0433874989766,2.93356212915343,6.01,0,13.01,57.95,9.39,85.86,5.85,10.54,0,0,0,44.29,9.66,99.47,236.09,77.27,12.88,144.88,6.17,64.98,35.02,91.7,89.19,99.5,47.56,7,104.577147762101,21.0729324538038,21.0729324538038,136.0275,0.0779405151472539,0,0,110619,74.82,25.18,42.62,16.7050868295682,0,0.650882759742901,3.36289425867166,42.2418391053978,5772187.51760547,0,3458840.10976415,0,9428812.1556785,1652193.92592593,1489587.20085157,772046.585387682,717540.61546389,633063.847792875,314740.092687513,162606.725074354,0.036494504723657,0.323470651515562,74.1300983734839,55.6767236156549,43.8695693148619,0.453707069483151
